course_id,title,credits,department,level,description,terms_offered
SLST-T 66,"INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 6 (FIRST 7 WEEKS)",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 6. Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 66,"READING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 6 (FIRST 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 6. Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 66,"WRITING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 6 (FIRST 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 6. Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 66,"GRAMMAR A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 6 (FIRST 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 6. Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 66,"COMMUNICATION A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 6 (FIRST 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 6. Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 67,INTENSIVE ENGLISH PROGRAM FULL-TIME LEVEL 7 (FIRST 7 WEEKS),0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 7.  Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 67,READING A (INTENSIVE ENGLISH PROGRAM FULL-TIME LEVEL 7 (FIRST 7 WEEKS)),0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 7.  Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 67,WRITING A (INTENSIVE ENGLISH PROGRAM FULL-TIME LEVEL 7 (FIRST 7 WEEKS)),0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 7.  Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 68,INTENSIVE ENGLISH PROGRAM FULL-TIME ELECTIVES (FIRST 7 WEEKS),0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, electives only. Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 68,RESEARCH WRITING (INTENSIVE ENGLISH PROGRAM FULL-TIME ELECTIVES (FIRST 7 WEEKS)),0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, electives only. Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 68,ADVANCED GRAMMAR (INTENSIVE ENGLISH PROGRAM FULL-TIME ELECTIVES (FIRST 7 WEEKS)),0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, electives only. Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 68,VOCABULARY BUILDING (INTENSIVE ENGLISH PROGRAM FULL-TIME ELECTIVES (FIRST 7 WEEKS)),0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, electives only. Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 68,ADVANCED READING STRATEGIES (INTENSIVE ENGLISH PROGRAM FULL-TIME ELECTIVES (FIRST 7 WEEKS)),0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, electives only. Placement determined by the IEP. Open only to eligible students. Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 70,"INTENSIVE ENGLISH PROGRAM, PART-TIME (SECOND 7 WEEKS)",0 credits,SLST, 00,Course Description: Part-time Intensive English Program course. Placement determined by the IEP. Open only to eligible students.  Topics will vary.,"Typically Offered: Spring, Summer, Fall"
SLST-T 70,"PART-TIME CLASSES (INTENSIVE ENGLISH PROGRAM, PART-TIME (SECOND 7 WEEKS))",0 credits,SLST, 00,Course Description: Part-time Intensive English Program course. Placement determined by the IEP. Open only to eligible students.  Topics will vary.,"Typically Offered: Spring, Summer, Fall"
SLST-T 71,"INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 1 (SECOND 7 WEEKS)",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 1. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 71,"GRAMMAR A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 1 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 1. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 71,"READING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 1 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 1. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 71,"WRITING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 1 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 1. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 71,"COMMUNICATION A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 1 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 1. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 72,"INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 2 (SECOND 7 WEEKS)",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 2. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 72,"GRAMMAR A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 2 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 2. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 72,"COMMUNICATION A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 2 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 2. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 72,"READING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 2 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 2. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 72,"WRITING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 2 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 2. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 73,"INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 3 (SECOND 7 WEEKS)",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 3. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 73,"READING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 3 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 3. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 73,"WRITING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 3 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 3. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 73,"COMMUNICATION A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 3 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 3. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 73,"GRAMMAR A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 3 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 3. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 74,"INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 4 (SECOND 7 WEEKS)",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 4. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 74,"GRAMMAR A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 4 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 4. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 74,"EXTENSIVE READING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 4 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 4. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 74,"READING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 4 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 4. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 74,"WRITING A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 4 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 4. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 74,"COMMUNICATION A (INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 4 (SECOND 7 WEEKS))",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 4. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
SLST-T 75,"INTENSIVE ENGLISH PROGRAM, FULL-TIME LEVEL 5 (SECOND 7 WEEKS)",0 credits,SLST, 00,"Course Description: Full-time Intensive English Program course, Level 5. Placement determined by the IEP. Open only to eligible students.  Topics will vary.","Typically Offered: Spring, Summer, Fall"
